id,name,type,level,rarity,vendor_value
9797,Recipe: Pot of Spiced Veggie Chili,Consumable,60,Masterwork,52
9798,Recipe: Pot of Artichoke Soup,Consumable,75,Masterwork,66
9799,Recipe: Pot of Butternut Squash Soup,Consumable,75,Masterwork,66
9800,Recipe: Pot of Meat and Winter Vegetable Stew,Consumable,75,Masterwork,66
9801,Recipe: Pot of Potato and Leek Soup,Consumable,75,Masterwork,66
9802,Recipe: Pot of Poultry and Leek Soup,Consumable,75,Masterwork,66
9803,Recipe: Pot of Poultry and Winter Vegetable Soup,Consumable,75,Masterwork,66
9804,Recipe: Pot of Snow Truffle Soup,Consumable,75,Masterwork,66
9805,Recipe: Pot of Spicy Meat Chili,Consumable,75,Masterwork,66
9806,Recipe: Pot of Spicy Veggie Chili,Consumable,75,Masterwork,66
9807,Recipe: Pot of Curry Butternut Squash Soup,Consumable,80,Masterwork,66
9808,Recipe: Pot of Curry Pumpkin Soup,Consumable,80,Masterwork,66
9809,Recipe: Pot of Fancy Potato and Leek Soup,Consumable,80,Masterwork,66
9810,Recipe: Pot of Fire Meat Chili,Consumable,80,Masterwork,66
9811,Recipe: Pot of Fire Veggie Chili,Consumable,80,Masterwork,66
9812,Recipe: Pot of Lemongrass Poultry Soup,Consumable,80,Masterwork,66
9813,Recipe: Pot of Orrian Truffle and Meat Stew,Consumable,80,Masterwork,66
9814,Recipe: Pot of Orrian Truffle Soup,Consumable,80,Masterwork,66
9815,Recipe: Pot of Saffron-scented Poultry Soup,Consumable,80,Masterwork,66
9816,Recipe: Triktiki Omelet,Consumable,0,Fine,23
9817,Recipe: Ravaging Intricate Wool Insignia,Consumable,0,Rare,50
9818,Recipe: Rejuvenating Intricate Wool Insignia,Consumable,0,Rare,50
9819,Recipe: Honed Intricate Wool Insignia,Consumable,0,Rare,50
9820,Recipe: Hunter's Intricate Wool Insignia,Consumable,0,Rare,50
9821,Recipe: Strong Intricate Wool Insignia,Consumable,0,Rare,50
9822,Recipe: Vigorous Intricate Wool Insignia,Consumable,0,Rare,50
9823,Recipe: Hearty Intricate Wool Insignia,Consumable,0,Rare,50
9824,Recipe: Ravaging Intricate Cotton Insignia,Consumable,0,Rare,65
9825,Recipe: Rejuvenating Intricate Cotton Insignia,Consumable,0,Rare,65
9826,Recipe: Honed Intricate Cotton Insignia,Consumable,0,Rare,65
9827,Recipe: Hunter's Intricate Cotton Insignia,Consumable,0,Rare,65
9828,Recipe: Strong Intricate Cotton Insignia,Consumable,0,Rare,65
9829,Recipe: Vigorous Intricate Cotton Insignia,Consumable,0,Rare,65
9830,Recipe: Hearty Intricate Cotton Insignia,Consumable,0,Rare,65
9831,Recipe: Carrion Intricate Linen Insignia,Consumable,0,Rare,81
9832,Recipe: Cleric's Intricate Linen Insignia,Consumable,0,Rare,81
9833,Recipe: Assassin's Intricate Linen Insignia,Consumable,0,Rare,81
9834,Recipe: Berserker's Intricate Linen Insignia,Consumable,0,Rare,81
9835,Recipe: Valkyrie Intricate Linen Insignia,Consumable,0,Rare,81
9836,Recipe: Rampager's Intricate Linen Insignia,Consumable,0,Rare,81
9837,Recipe: Knight's Intricate Linen Insignia,Consumable,0,Rare,81
9838,Recipe: Carrion Intricate Silk Insignia,Consumable,0,Rare,96
9839,Recipe: Cleric's Intricate Silk Insignia,Consumable,0,Rare,96
9840,Recipe: Assassin's Intricate Silk Insignia,Consumable,0,Rare,96
9841,Recipe: Berserker's Intricate Silk Insignia,Consumable,0,Rare,96
9842,Recipe: Valkyrie Intricate Silk Insignia,Consumable,0,Rare,96
9843,Recipe: Rampager's Intricate Silk Insignia,Consumable,0,Rare,96
9844,Recipe: Knight's Intricate Silk Insignia,Consumable,0,Rare,96
9845,Recipe: Carrion Intricate Gossamer Insignia,Consumable,0,Exotic,128
9846,Recipe: Cleric's Intricate Gossamer Insignia,Consumable,0,Exotic,128
9847,Recipe: Assassin's Intricate Gossamer Insignia,Consumable,0,Exotic,128
9848,Recipe: Berserker's Intricate Gossamer Insignia,Consumable,0,Exotic,128
9849,Recipe: Valkyrie Intricate Gossamer Insignia,Consumable,0,Exotic,128
9850,Recipe: Rampager's Intricate Gossamer Insignia,Consumable,0,Exotic,128
9851,Recipe: Knight's Intricate Gossamer Insignia,Consumable,0,Exotic,128
9852,Recipe: Ravaging Iron Imbued Inscription,Consumable,0,Rare,50
9853,Recipe: Rejuvenating Iron Imbued Inscription,Consumable,0,Rare,50
9854,Recipe: Honed Iron Imbued Inscription,Consumable,0,Rare,50
9855,Recipe: Hunter's Iron Imbued Inscription,Consumable,0,Rare,50
9856,Recipe: Strong Iron Imbued Inscription,Consumable,0,Rare,50
9857,Recipe: Vigorous Iron Imbued Inscription,Consumable,0,Rare,50
9858,Recipe: Hearty Iron Imbued Inscription,Consumable,0,Rare,50
9859,Recipe: Ravaging Steel Imbued Inscription,Consumable,0,Rare,65
9860,Recipe: Rejuvenating Steel Imbued Inscription,Consumable,0,Rare,65
9861,Recipe: Honed Steel Imbued Inscription,Consumable,0,Rare,65
9862,Recipe: Hunter's Steel Imbued Inscription,Consumable,0,Rare,65
9863,Recipe: Strong Steel Imbued Inscription,Consumable,0,Rare,65
9864,Recipe: Vigorous Steel Imbued Inscription,Consumable,0,Rare,65
9865,Recipe: Hearty Steel Imbued Inscription,Consumable,0,Rare,65
9866,Recipe: Carrion Darksteel Imbued Inscription,Consumable,0,Rare,81
9867,Recipe: Knight's Darksteel Imbued Inscription,Consumable,0,Rare,81
9868,Recipe: Cleric's Darksteel Imbued Inscription,Consumable,0,Rare,81
9869,Recipe: Assassin's Darksteel Imbued Inscription,Consumable,0,Rare,81
9870,Recipe: Berserker's Darksteel Imbued Inscription,Consumable,0,Rare,81
9871,Recipe: Valkyrie Darksteel Imbued Inscription,Consumable,0,Rare,81
9872,Recipe: Rampager's Darksteel Imbued Inscription,Consumable,0,Rare,81
9873,Recipe: Carrion Mithril Imbued Inscription,Consumable,0,Rare,96
9874,Recipe: Cleric's Mithril Imbued Inscription,Consumable,0,Rare,96
9875,Recipe: Assassin's Mithril Imbued Inscription,Consumable,0,Rare,96
9876,Recipe: Berserker's Mithril Imbued Inscription,Consumable,0,Rare,96
9877,Recipe: Valkyrie Mithril Imbued Inscription,Consumable,0,Rare,96
9878,Recipe: Rampager's Mithril Imbued Inscription,Consumable,0,Rare,96
9879,Recipe: Knight's Mithril Imbued Inscription,Consumable,0,Rare,96
9880,Recipe: Carrion Orichalcum Imbued Inscription,Consumable,0,Exotic,128
9881,Recipe: Cleric's Orichalcum Imbued Inscription,Consumable,0,Exotic,128
9882,Recipe: Assassin's Orichalcum Imbued Inscription,Consumable,0,Exotic,128
9883,Recipe: Berserker's Orichalcum Imbued Inscription,Consumable,0,Exotic,128
9884,Recipe: Valkyrie Orichalcum Imbued Inscription,Consumable,0,Exotic,128
9885,Recipe: Rampager's Orichalcum Imbued Inscription,Consumable,0,Exotic,128
9886,Recipe: Knight's Orichalcum Imbued Inscription,Consumable,0,Exotic,128
9887,Recipe: Embellished Intricate Topaz Jewel,Consumable,0,Rare,33
9888,Recipe: Embellished Intricate Spinel Jewel,Consumable,0,Rare,33
9889,Recipe: Embellished Intricate Peridot Jewel,Consumable,0,Rare,33
9890,Recipe: Embellished Intricate Sunstone Jewel,Consumable,0,Rare,33
9891,Recipe: Embellished Intricate Carnelian Jewel,Consumable,0,Rare,33
9892,Recipe: Embellished Intricate Amethyst Jewel,Consumable,0,Rare,33
9893,Recipe: Embellished Intricate Lapis Jewel,Consumable,0,Rare,33
9894,Recipe: Embellished Gilded Topaz Jewel,Consumable,0,Rare,33
9895,Recipe: Embellished Gilded Spinel Jewel,Consumable,0,Rare,33
9896,Recipe: Embellished Gilded Peridot Jewel,Consumable,0,Rare,33
9897,Recipe: Embellished Gilded Sunstone Jewel,Consumable,0,Rare,33
9898,Recipe: Embellished Gilded Carnelian Jewel,Consumable,0,Rare,33
9899,Recipe: Embellished Gilded Amethyst Jewel,Consumable,0,Rare,33
9900,Recipe: Embellished Gilded Lapis Jewel,Consumable,0,Rare,33
9901,Recipe: Embellished Ornate Chrysocola Jewel,Consumable,0,Rare,33
9902,Recipe: Embellished Ornate Sapphire Jewel,Consumable,0,Rare,33
9903,Recipe: Embellished Ornate Opal Jewel,Consumable,0,Rare,33
9904,Recipe: Embellished Ornate Ruby Jewel,Consumable,0,Rare,33
9905,Recipe: Embellished Ornate Beryl Jewel,Consumable,0,Rare,33
9906,Recipe: Embellished Ornate Coral Jewel,Consumable,0,Rare,33
9907,Recipe: Embellished Ornate Emerald Jewel,Consumable,0,Rare,33
9908,Recipe: Embellished Brilliant Chrysocola Jewel,Consumable,0,Rare,33
9909,Recipe: Embellished Brilliant Sapphire Jewel,Consumable,0,Rare,33
9910,Recipe: Embellished Brilliant Opal Jewel,Consumable,0,Rare,33
9911,Recipe: Embellished Brilliant Ruby Jewel,Consumable,0,Rare,33
9912,Recipe: Embellished Brilliant Beryl Jewel,Consumable,0,Rare,33
9913,Recipe: Embellished Brilliant Coral Jewel,Consumable,0,Rare,33
9914,Recipe: Embellished Brilliant Emerald Jewel,Consumable,0,Rare,33
9915,Recipe: Exquisite Chrysocola Jewel,Consumable,0,Exotic,44
9916,Recipe: Exquisite Sapphire Jewel,Consumable,0,Exotic,44
9917,Recipe: Exquisite Opal Jewel,Consumable,0,Exotic,44
9918,Recipe: Exquisite Ruby Jewel,Consumable,0,Exotic,44
9919,Recipe: Exquisite Beryl Jewel,Consumable,0,Exotic,44
9920,Recipe: Exquisite Coral Jewel,Consumable,0,Exotic,44
9921,Recipe: Exquisite Emerald Jewel,Consumable,0,Exotic,44
9922,Recipe: Godskull Sickle,Consumable,0,Rare,33
9923,Recipe: Godskull Kris,Consumable,0,Rare,33
9924,Recipe: Godskull Effigy,Consumable,0,Rare,33
9925,Recipe: Godskull Slayer,Consumable,0,Rare,33
9926,Recipe: Godskull Crusher,Consumable,0,Rare,33
9927,Recipe: Godskull Harpoon Gun,Consumable,0,Rare,33
9928,Recipe: Godskull Longbow,Consumable,0,Rare,33
9929,Recipe: Godskull Warclub,Consumable,0,Rare,33
9930,Recipe: Godskull Flintlock,Consumable,0,Rare,33
9931,Recipe: Godskull Musket,Consumable,0,Rare,33
9932,Recipe: Godskull Cesta,Consumable,0,Rare,33
9933,Recipe: Godskull Targe,Consumable,0,Rare,33
9934,Recipe: Godskull Short Bow,Consumable,0,Rare,33
9935,Recipe: Godskull Impaler,Consumable,0,Rare,33
9936,Recipe: Godskull Crosier,Consumable,0,Rare,33
9937,Recipe: Godskull Edge,Consumable,0,Rare,33
9938,Recipe: Godskull Brazier,Consumable,0,Rare,33
9939,Recipe: Godskull Trihorn,Consumable,0,Rare,33
9940,Recipe: Godskull Trumpet,Consumable,0,Rare,33
9941,Recipe: Corrupted Skeggox,Consumable,80,Exotic,128
9942,Recipe: Corrupted Shard,Consumable,80,Exotic,128
9943,Recipe: Corrupted Artifact,Consumable,80,Exotic,128
9944,Recipe: Corrupted Avenger,Consumable,80,Exotic,128
9945,Recipe: Corrupted Sledgehammer,Consumable,80,Exotic,128
9946,Recipe: Corrupted Harpoon Gun,Consumable,80,Exotic,128
9947,Recipe: Corrupted Greatbow,Consumable,80,Exotic,128
9948,Recipe: Corrupted Cudgel,Consumable,80,Exotic,128
9949,Recipe: Corrupted Revolver,Consumable,80,Exotic,128
9950,Recipe: Corrupted Blaster,Consumable,80,Exotic,128
9951,Recipe: Corrupted Scepter,Consumable,80,Exotic,128
9952,Recipe: Corrupted Bulwark,Consumable,80,Exotic,128
9953,Recipe: Corrupted Short Bow,Consumable,80,Exotic,128
9954,Recipe: Corrupted Spear,Consumable,80,Exotic,128
9955,Recipe: Corrupted Branch,Consumable,80,Exotic,128
9956,Recipe: Corrupted Blade,Consumable,80,Exotic,128
9957,Recipe: Corrupted Wartorch,Consumable,80,Exotic,128
9958,Recipe: Corrupted Trident,Consumable,80,Exotic,128
9959,Recipe: Corrupted Harbinger,Consumable,80,Exotic,128
9960,Recipe: Satchel of Mighty Embroidered Armor,Consumable,0,Fine,0
9961,Recipe: Satchel of Malign Embroidered Armor,Consumable,0,Fine,0
9962,Recipe: Satchel of Mighty Embroidered Armor,Consumable,0,Fine,0
9963,Recipe: Satchel of Vital Embroidered Armor,Consumable,0,Fine,0
9964,Recipe: Satchel of Healing Embroidered Armor,Consumable,0,Fine,0
9965,Recipe: Satchel of Precise Embroidered Armor,Consumable,0,Fine,0
9966,Recipe: Satchel of Resilient Embroidered Armor,Consumable,0,Fine,0
9967,Recipe: Satchel of Malign Embroidered Armor (Master),Consumable,0,Masterwork,0
9968,Recipe: Satchel of Healing Embroidered Armor (Master),Consumable,0,Masterwork,0
9969,Recipe: Satchel of Mighty Embroidered Armor (Master),Consumable,0,Masterwork,0
9970,Recipe: Satchel of Precise Embroidered Armor (Master),Consumable,0,Masterwork,0
9971,Recipe: Satchel of Resilient Embroidered Armor (Master),Consumable,0,Masterwork,0
9972,Recipe: Satchel of Vital Embroidered Armor (Master),Consumable,0,Masterwork,0
9973,Recipe: Satchel of Ravaging Student Armor,Consumable,0,Fine,0
9974,Recipe: Satchel of Hunter's Student Armor,Consumable,0,Fine,0
9975,Recipe: Satchel of Vigorous Student Armor,Consumable,0,Fine,0
9976,Recipe: Satchel of Honed Student Armor,Consumable,0,Fine,0
9977,Recipe: Satchel of Strong Student Armor,Consumable,0,Fine,0
9978,Recipe: Satchel of Hearty Student Armor,Consumable,0,Fine,0
9979,Recipe: Satchel of Ravaging Student Armor (Master),Consumable,0,Masterwork,0
9980,Recipe: Satchel of Ravaging Masquerade Armor (Rare),Consumable,0,Rare,0
9981,Recipe: Satchel of Rejuvenating Student Armor (Master),Consumable,0,Masterwork,0
9982,Recipe: Satchel of Rejuvenating Masquerade Armor (Rare),Consumable,0,Rare,0
9983,Recipe: Satchel of Honed Student Armor (Master),Consumable,0,Masterwork,0
9984,Recipe: Satchel of Honed Masquerade Armor (Rare),Consumable,0,Rare,0
9985,Recipe: Satchel of Hunter's Student Armor (Master),Consumable,0,Masterwork,0
9986,Recipe: Satchel of Hunter's Masquerade Armor (Rare),Consumable,0,Rare,0
9987,Recipe: Satchel of Strong Student Armor (Master),Consumable,0,Masterwork,0
9988,Recipe: Satchel of Strong Masquerade Armor (Rare),Consumable,0,Rare,0
9989,Recipe: Satchel of Vigorous Student Armor (Master),Consumable,0,Masterwork,0
9990,Recipe: Satchel of Vigorous Masquerade Armor (Rare),Consumable,0,Rare,0
9991,Recipe: Satchel of Ravaging Acolyte Armor,Consumable,0,Fine,0
9992,Recipe: Satchel of Hunter's Acolyte Armor,Consumable,0,Fine,0
9993,Recipe: Satchel of Vigorous Acolyte Armor,Consumable,0,Fine,0
9994,Recipe: Satchel of Rejuvenating Acolyte Armor,Consumable,0,Fine,0
9995,Recipe: Satchel of Honed Acolyte Armor,Consumable,0,Fine,0
9996,Recipe: Satchel of Hearty Acolyte Armor,Consumable,0,Fine,0
9997,Recipe: Satchel of Ravaging Acolyte Armor (Master),Consumable,0,Masterwork,0
9998,Recipe: Satchel of Ravaging Masquerade Armor (Rare),Consumable,0,Rare,0
9999,Recipe: Satchel of Rejuvenating Acolyte Armor (Master),Consumable,0,Masterwork,0
10000,Recipe: Satchel of Rejuvenating Masquerade Armor (Rare),Consumable,0,Rare,0
10001,Recipe: Satchel of Hunter's Acolyte Armor (Master),Consumable,0,Masterwork,0
10002,Recipe: Satchel of Hunter's Masquerade Armor (Rare),Consumable,0,Rare,0
10003,Recipe: Satchel of Strong Acolyte Armor (Master),Consumable,0,Masterwork,0
10004,Recipe: Satchel of Strong Masquerade Armor (Rare),Consumable,0,Rare,0
10005,Recipe: Satchel of Vigorous Acolyte Armor (Master),Consumable,0,Masterwork,0
10006,Recipe: Satchel of Vigorous Masquerade Armor (Rare),Consumable,0,Rare,0
10007,Recipe: Satchel of Hearty Acolyte Armor (Master),Consumable,0,Masterwork,0
10008,Recipe: Satchel of Hearty Masquerade Armor (Rare),Consumable,0,Rare,0
10009,Recipe: Satchel of Carrion Winged Armor,Consumable,0,Fine,0
10010,Recipe: Satchel of Valkyrie Winged Armor,Consumable,0,Fine,0
10011,Recipe: Satchel of Cleric's Winged Armor,Consumable,0,Fine,0
10012,Recipe: Satchel of Assassin's Winged Armor,Consumable,0,Fine,0
10013,Recipe: Satchel of Berserker's Winged Armor,Consumable,0,Fine,0
10014,Recipe: Satchel of Rampager's Winged Armor,Consumable,0,Fine,0
10015,Recipe: Satchel of Carrion Winged Armor (Master),Consumable,0,Masterwork,0
10016,Recipe: Satchel of Carrion Masquerade Armor (Rare),Consumable,0,Rare,0
10017,Recipe: Satchel of Cleric's Winged Armor (Master),Consumable,0,Masterwork,0
10018,Recipe: Satchel of Cleric's Masquerade Armor (Rare),Consumable,0,Rare,0
10019,Recipe: Satchel of Assassin's Winged Armor (Master),Consumable,0,Masterwork,0
10020,Recipe: Satchel of Assassin's Masquerade Armor (Rare),Consumable,0,Rare,0
10021,Recipe: Satchel of Valkyrie Winged Armor (Master),Consumable,0,Masterwork,0
10022,Recipe: Satchel of Valkyrie Masquerade Armor (Rare),Consumable,0,Rare,0
10023,Recipe: Satchel of Berserker's Winged Armor (Master),Consumable,0,Masterwork,0
10024,Recipe: Satchel of Berserker's Masquerade Armor (Rare),Consumable,0,Rare,0
10025,Recipe: Satchel of Rampager's Winged Armor (Master),Consumable,0,Masterwork,0
10026,Recipe: Satchel of Rampager's Masquerade Armor (Rare),Consumable,0,Rare,0
10027,Recipe: Satchel of Carrion Feathered Armor,Consumable,0,Fine,0
10028,Recipe: Satchel of Valkyrie Feathered Armor,Consumable,0,Fine,0
10029,Recipe: Satchel of Knight's Feathered Armor,Consumable,0,Fine,0
10030,Recipe: Satchel of Cleric's Feathered Armor,Consumable,0,Fine,0
10031,Recipe: Satchel of Assassin's Feathered Armor,Consumable,0,Fine,0
10032,Recipe: Satchel of Berserker's Feathered Armor,Consumable,0,Fine,0
10033,Recipe: Satchel of Rampager's Feathered Armor,Consumable,0,Fine,0
10034,Recipe: Satchel of Carrion Exalted Armor (Exotic),Consumable,0,Exotic,0
10035,Recipe: Satchel of Cleric's Exalted Armor (Exotic),Consumable,0,Exotic,0
10036,Recipe: Satchel of Assassin's Exalted Armor (Exotic),Consumable,0,Exotic,0
10037,Recipe: Satchel of Valkyrie Exalted Armor (Exotic),Consumable,0,Exotic,0
10038,Recipe: Satchel of Berserker's Exalted Armor (Exotic),Consumable,0,Exotic,0
10039,Recipe: Satchel of Rampager's Exalted Armor (Exotic),Consumable,0,Exotic,0
10040,Recipe: Satchel of Knight's Exalted Armor (Exotic),Consumable,0,Exotic,0
10041,Recipe: Satchel of Carrion Feathered Armor (Master),Consumable,0,Masterwork,0
10042,Recipe: Satchel of Carrion Masquerade Armor (Rare),Consumable,0,Rare,0
10043,Recipe: Satchel of Cleric's Feathered Armor (Master),Consumable,0,Masterwork,0
10044,Recipe: Satchel of Cleric's Masquerade Armor (Rare),Consumable,0,Rare,0
10045,Recipe: Satchel of Assassin's Feathered Armor (Master),Consumable,0,Masterwork,0
10046,Recipe: Satchel of Assassin's Masquerade Armor (Rare),Consumable,0,Rare,0
10047,Recipe: Satchel of Valkyrie Feathered Armor (Master),Consumable,0,Masterwork,0
10048,Recipe: Satchel of Valkyrie Masquerade Armor (Rare),Consumable,0,Rare,0
10049,Recipe: Satchel of Berserker's Feathered Armor (Master),Consumable,0,Masterwork,0
10050,Recipe: Satchel of Berserker's Masquerade Armor (Rare),Consumable,0,Rare,0
10051,Recipe: Satchel of Rampager's Feathered Armor (Master),Consumable,0,Masterwork,0
10052,Recipe: Satchel of Rampager's Masquerade Armor (Rare),Consumable,0,Rare,0
10053,Recipe: Satchel of Knight's Feathered Armor (Master),Consumable,0,Masterwork,0
10054,Recipe: Satchel of Knight's Masquerade Armor (Rare),Consumable,0,Rare,0
10055,Recipe: Box of Simple Mighty Chain Armor,Consumable,0,Fine,0
10056,Recipe: Box of Malign Chain Armor,Consumable,0,Fine,0
10057,Recipe: Box of Mighty Chain Armor,Consumable,0,Fine,0
10058,Recipe: Box of Vital Chain Armor,Consumable,0,Fine,0
10059,Recipe: Box of Healing Chain Armor,Consumable,0,Fine,0
10060,Recipe: Box of Precise Chain Armor,Consumable,0,Fine,0
10061,Recipe: Box of Resilient Chain Armor,Consumable,0,Fine,0
10062,Recipe: Box of Malign Chain Armor (Master),Consumable,0,Masterwork,0
10063,Recipe: Box of Healing Chain Armor (Master),Consumable,0,Masterwork,0
10064,Recipe: Box of Mighty Chain Armor (Master),Consumable,0,Masterwork,0
10065,Recipe: Box of Precise Chain Armor (Master),Consumable,0,Masterwork,0
10066,Recipe: Box of Resilient Chain Armor (Master),Consumable,0,Masterwork,0
10067,Recipe: Box of Vital Chain Armor (Master),Consumable,0,Masterwork,0
10068,Recipe: Box of Ravaging Scale Armor,Consumable,0,Fine,0
10069,Recipe: Box of Hunter's Scale Armor,Consumable,0,Fine,0
10070,Recipe: Box of Vigorous Scale Armor,Consumable,0,Fine,0
10071,Recipe: Box of Rejuvenating Scale Armor,Consumable,0,Fine,0
10072,Recipe: Box of Honed Scale Armor,Consumable,0,Fine,0
10073,Recipe: Box of Strong Scale Armor,Consumable,0,Fine,0
10074,Recipe: Box of Hearty Scale Armor,Consumable,0,Fine,0
10075,Recipe: Box of Ravaging Scale Armor (Master),Consumable,0,Masterwork,0
10076,Recipe: Box of Rejuvenating Scale Armor (Master),Consumable,0,Masterwork,0
10077,Recipe: Box of Honed Scale Armor (Master),Consumable,0,Masterwork,0
10078,Recipe: Box of Hunter's Scale Armor (Master),Consumable,0,Masterwork,0
10079,Recipe: Box of Strong Scale Armor (Master),Consumable,0,Masterwork,0
10080,Recipe: Box of Vigorous Scale Armor (Master),Consumable,0,Masterwork,0
10081,Recipe: Box of Hearty Scale Armor (Master),Consumable,0,Masterwork,0
10082,Recipe: Box of Ravaging Gladiator Armor (Rare),Consumable,0,Rare,0
10083,Recipe: Box of Rejuvenating Gladiator Armor (Rare),Consumable,0,Rare,0
10084,Recipe: Box of Honed Gladiator Armor (Rare),Consumable,0,Rare,0
10085,Recipe: Box of Hunter's Gladiator Armor (Rare),Consumable,0,Rare,0
